model,method,run,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_299.bnet,ref,,0,0,8,24,32,2,asynchronous
n010_299.bnet,random_mc,0,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,1,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,2,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,3,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,4,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,5,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,6,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,7,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,8,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,9,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,10,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,11,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,12,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,13,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,14,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,15,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,16,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,17,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,18,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,19,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,20,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,21,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,22,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,23,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,24,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,25,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,26,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,27,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,28,2,0,8,22,32,2,asynchronous
n010_299.bnet,random_mc,29,2,0,8,22,32,2,asynchronous
n010_300.bnet,sd_mc,,4,0,4,0,8,2,asynchronous
n010_300.bnet,null_mc,,2,0,4,2,8,2,asynchronous
n010_300.bnet,ref,,0,0,4,4,8,2,asynchronous
n010_300.bnet,random_mc,0,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,1,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,2,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,3,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,4,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,5,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,6,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,7,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,8,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,9,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,10,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,11,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,12,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,13,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,14,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,15,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,16,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,17,4,0,4,0,8,2,asynchronous
n010_300.bnet,random_mc,18,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,19,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,20,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,21,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,22,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,23,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,24,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,25,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,26,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,27,3,0,4,1,8,2,asynchronous
n010_300.bnet,random_mc,28,2,0,4,2,8,2,asynchronous
n010_300.bnet,random_mc,29,2,0,4,2,8,2,asynchronous
n010_303.bnet,sd_mc,,21,0,456,35,512,4,asynchronous
n010_303.bnet,null_mc,,4,0,456,52,512,4,asynchronous
n010_303.bnet,ref,,0,0,456,56,512,4,asynchronous
n010_303.bnet,random_mc,0,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,1,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,2,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,3,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,4,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,5,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,6,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,7,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,8,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,9,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,10,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,11,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,12,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,13,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,14,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,15,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,16,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,17,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,18,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,19,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,20,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,21,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,22,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,23,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,24,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,25,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,26,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,27,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,28,4,0,456,52,512,4,asynchronous
n010_303.bnet,random_mc,29,4,0,456,52,512,4,asynchronous
n010_306.bnet,sd_mc,,4,0,488,20,512,2,asynchronous
n010_306.bnet,null_mc,,2,0,488,22,512,2,asynchronous
n010_306.bnet,ref,,0,0,488,24,512,2,asynchronous
n010_306.bnet,random_mc,0,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,1,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,2,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,3,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,4,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,5,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,6,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,7,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,8,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,9,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,10,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,11,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,12,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,13,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,14,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,15,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,16,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,17,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,18,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,19,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,20,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,21,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,22,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,23,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,24,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,25,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,26,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,27,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,28,2,0,488,22,512,2,asynchronous
n010_306.bnet,random_mc,29,2,0,488,22,512,2,asynchronous
n010_308.bnet,sd_mc,,160,0,96,0,256,3,asynchronous
n010_308.bnet,null_mc,,3,0,96,157,256,3,asynchronous
n010_308.bnet,ref,,0,0,96,160,256,3,asynchronous
n010_308.bnet,random_mc,0,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,1,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,2,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,3,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,4,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,5,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,6,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,7,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,8,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,9,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,10,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,11,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,12,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,13,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,14,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,15,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,16,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,17,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,18,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,19,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,20,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,21,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,22,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,23,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,24,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,25,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,26,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,27,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,28,3,0,96,157,256,3,asynchronous
n010_308.bnet,random_mc,29,3,0,96,157,256,3,asynchronous
n010_309.bnet,sd_mc,,12,0,4,0,16,2,asynchronous
n010_309.bnet,null_mc,,9,0,4,3,16,2,asynchronous
n010_309.bnet,ref,,0,0,4,12,16,2,asynchronous
n010_309.bnet,random_mc,0,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,1,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,2,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,3,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,4,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,5,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,6,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,7,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,8,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,9,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,10,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,11,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,12,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,13,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,14,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,15,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,16,10,0,4,2,16,2,asynchronous
n010_309.bnet,random_mc,17,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,18,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,19,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,20,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,21,11,0,4,1,16,2,asynchronous
n010_309.bnet,random_mc,22,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,23,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,24,10,0,4,2,16,2,asynchronous
n010_309.bnet,random_mc,25,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,26,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,27,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,28,9,0,4,3,16,2,asynchronous
n010_309.bnet,random_mc,29,9,0,4,3,16,2,asynchronous
n010_310.bnet,sd_mc,,34,0,30,0,64,2,asynchronous
n010_310.bnet,null_mc,,5,0,30,29,64,2,asynchronous
n010_310.bnet,ref,,0,0,30,34,64,2,asynchronous
n010_310.bnet,random_mc,0,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,1,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,2,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,3,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,4,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,5,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,6,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,7,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,8,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,9,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,10,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,11,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,12,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,13,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,14,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,15,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,16,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,17,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,18,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,19,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,20,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,21,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,22,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,23,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,24,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,25,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,26,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,27,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,28,5,0,30,29,64,2,asynchronous
n010_310.bnet,random_mc,29,5,0,30,29,64,2,asynchronous
n010_312.bnet,sd_mc,,2,0,0,0,2,2,asynchronous
n010_312.bnet,null_mc,,2,0,0,0,2,2,asynchronous
n010_312.bnet,ref,,0,0,0,2,2,2,asynchronous
n010_312.bnet,random_mc,0,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,1,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,2,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,3,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,4,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,5,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,6,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,7,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,8,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,9,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,10,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,11,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,12,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,13,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,14,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,15,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,16,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,17,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,18,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,19,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,20,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,21,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,22,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,23,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,24,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,25,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,26,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,27,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,28,2,0,0,0,2,2,asynchronous
n010_312.bnet,random_mc,29,2,0,0,0,2,2,asynchronous
n010_314.bnet,sd_mc,,2,0,0,0,2,2,asynchronous
n010_314.bnet,null_mc,,2,0,0,0,2,2,asynchronous
n010_314.bnet,ref,,0,0,0,2,2,2,asynchronous
n010_314.bnet,random_mc,0,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,1,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,2,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,3,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,4,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,5,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,6,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,7,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,8,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,9,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,10,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,11,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,12,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,13,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,14,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,15,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,16,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,17,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,18,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,19,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,20,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,21,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,22,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,23,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,24,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,25,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,26,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,27,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,28,2,0,0,0,2,2,asynchronous
n010_314.bnet,random_mc,29,2,0,0,0,2,2,asynchronous
n010_315.bnet,sd_mc,,6,0,2,0,8,3,asynchronous
n010_315.bnet,null_mc,,3,0,2,3,8,3,asynchronous
n010_315.bnet,ref,,0,0,2,6,8,3,asynchronous
n010_315.bnet,random_mc,0,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,1,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,2,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,3,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,4,6,0,2,0,8,3,asynchronous
n010_315.bnet,random_mc,5,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,6,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,7,6,0,2,0,8,3,asynchronous
n010_315.bnet,random_mc,8,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,9,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,10,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,11,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,12,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,13,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,14,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,15,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,16,6,0,2,0,8,3,asynchronous
n010_315.bnet,random_mc,17,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,18,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,19,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,20,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,21,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,22,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,23,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,24,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,25,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,26,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,27,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,28,3,0,2,3,8,3,asynchronous
n010_315.bnet,random_mc,29,3,0,2,3,8,3,asynchronous
n010_320.bnet,sd_mc,,22,0,98,8,128,2,asynchronous
n010_320.bnet,null_mc,,2,0,98,28,128,2,asynchronous
n010_320.bnet,ref,,0,0,98,30,128,2,asynchronous
n010_320.bnet,random_mc,0,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,1,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,2,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,3,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,4,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,5,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,6,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,7,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,8,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,9,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,10,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,11,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,12,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,13,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,14,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,15,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,16,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,17,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,18,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,19,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,20,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,21,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,22,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,23,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,24,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,25,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,26,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,27,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,28,2,0,98,28,128,2,asynchronous
n010_320.bnet,random_mc,29,2,0,98,28,128,2,asynchronous
n010_325.bnet,sd_mc,,8,0,8,0,16,5,asynchronous
n010_325.bnet,null_mc,,6,0,8,2,16,5,asynchronous
n010_325.bnet,ref,,0,0,8,8,16,5,asynchronous
n010_325.bnet,random_mc,0,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,1,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,2,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,3,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,4,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,5,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,6,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,7,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,8,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,9,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,10,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,11,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,12,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,13,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,14,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,15,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,16,7,0,8,1,16,5,asynchronous
n010_325.bnet,random_mc,17,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,18,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,19,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,20,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,21,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,22,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,23,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,24,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,25,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,26,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,27,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,28,6,0,8,2,16,5,asynchronous
n010_325.bnet,random_mc,29,6,0,8,2,16,5,asynchronous
n010_329.bnet,sd_mc,,32,0,0,0,32,2,asynchronous
n010_329.bnet,null_mc,,9,0,0,23,32,2,asynchronous
n010_329.bnet,ref,,0,0,0,32,32,2,asynchronous
n010_329.bnet,random_mc,0,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,1,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,2,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,3,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,4,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,5,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,6,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,7,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,8,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,9,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,10,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,11,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,12,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,13,9,0,0,23,32,2,asynchronous
n010_329.bnet,random_mc,14,9,0,0,23,32,2,asynchronous
